transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,previous_success_count,previous_failure_count,historical_success_rate,device_type,channel,transaction_hour,recovery_probability,recovered,recovered_amount
TXN_004703,2806,872.95,Wallet,Gateway Error,1,8,1,0.8888888888888888,Mobile,App,11,0.8236509583333332,1,872.95
TXN_004704,147,2036.25,UPI,Gateway Error,2,11,3,0.7857142857142857,Desktop,App,1,0.6888379464285714,1,2036.25
TXN_004705,2166,481.01,Debit Card,Gateway Error,0,8,2,0.8,Mobile,Web,2,0.8412974750000001,1,481.01
TXN_004706,412,887.33,UPI,Network Timeout,3,7,3,0.7,Mobile,App,1,0.6002816750000001,0,0.0
TXN_004707,1688,421.64,UPI,Gateway Error,0,14,2,0.875,Mobile,Web,1,0.8864459,1,421.64
TXN_004708,2411,412.53,Credit Card,Gateway Error,2,6,2,0.75,Mobile,App,12,0.6714686750000001,0,0.0
TXN_004709,1533,874.38,Credit Card,Network Timeout,0,10,2,0.8333333333333334,Desktop,App,12,0.8903140499999999,1,874.38
TXN_004710,137,806.82,Credit Card,Gateway Error,1,14,3,0.8235294117647058,Mobile,App,9,0.7846005970588236,0,0.0
TXN_004711,19,1036.97,UPI,Authentication Failure,4,6,2,0.75,Mobile,App,19,0.42990757500000004,1,1036.97
TXN_004712,2243,706.93,UPI,Authentication Failure,0,4,2,0.6666666666666666,Mobile,Web,11,0.660732675,1,706.93
TXN_004713,2378,964.99,Credit Card,Insufficient Funds,0,6,1,0.8571428571428571,Mobile,App,2,0.5743732392857142,0,0.0
TXN_004714,1960,2521.01,Net Banking,Insufficient Funds,0,12,1,0.9230769230769231,Mobile,App,23,0.6100436288461538,1,2521.01
TXN_004715,2223,1552.98,Credit Card,Authentication Failure,2,11,1,0.9166666666666666,Mobile,App,21,0.66861755,1,1552.98
TXN_004716,1002,871.93,UPI,Network Timeout,1,6,4,0.6,Mobile,App,16,0.680320175,1,871.93
TXN_004717,449,996.18,Credit Card,Insufficient Funds,1,8,1,0.8888888888888888,Mobile,App,15,0.5233428833333332,0,0.0
TXN_004718,1949,523.68,Credit Card,Network Timeout,0,7,2,0.7777777777777778,Desktop,App,5,0.8578574666666667,1,523.68
TXN_004719,946,585.61,UPI,Gateway Error,2,3,1,0.75,Mobile,Web,18,0.671035975,1,585.61
TXN_004720,1378,986.31,Credit Card,Bank Decline,0,9,2,0.8181818181818182,Mobile,App,2,0.6009433159090909,1,986.31
TXN_004721,1523,713.46,Credit Card,Expired Card,1,7,4,0.6363636363636364,Mobile,App,3,0.27253453181818177,1,713.46
TXN_004722,141,1254.4,UPI,Gateway Error,0,8,3,0.7272727272727273,Desktop,App,7,0.7957276363636364,0,0.0
TXN_004723,2806,1832.91,Credit Card,Network Timeout,2,8,1,0.8888888888888888,Desktop,Web,6,0.7812510583333333,1,1832.91
TXN_004724,1921,613.14,Credit Card,Insufficient Funds,0,8,3,0.7272727272727273,Desktop,App,2,0.4973307863636363,0,0.0
TXN_004725,2978,133.3,Wallet,Network Timeout,3,6,4,0.6,Tablet,App,0,0.54216675,1,133.3
TXN_004726,93,3385.82,UPI,Gateway Error,1,6,0,1.0,Mobile,Web,21,0.8840354500000002,1,3385.82
TXN_004727,239,394.65,Credit Card,Bank Decline,0,9,1,0.9,Mobile,App,15,0.6515133750000001,1,394.65
TXN_004728,205,777.54,UPI,Expired Card,3,5,1,0.8333333333333334,Mobile,App,13,0.2505561499999999,1,777.54
TXN_004729,2608,1190.34,Credit Card,Authentication Failure,2,6,2,0.75,Mobile,Web,0,0.56952415,0,0.0
TXN_004730,1457,2053.25,UPI,Insufficient Funds,0,5,2,0.7142857142857143,Mobile,Web,15,0.48593830357142853,0,0.0
TXN_004731,245,2820.95,UPI,Authentication Failure,1,10,4,0.7142857142857143,Mobile,App,4,0.6140190535714285,1,2820.95
TXN_004732,832,497.15,UPI,Network Timeout,0,5,2,0.7142857142857143,Desktop,App,15,0.8198285535714285,0,0.0
TXN_004733,2973,1722.88,Credit Card,Network Timeout,0,7,1,0.875,Mobile,App,3,0.9131928,1,1722.88
TXN_004734,295,779.29,Credit Card,Network Timeout,1,13,1,0.9285714285714286,Desktop,Web,5,0.877694632142857,0,0.0
TXN_004735,2688,5970.36,Debit Card,Insufficient Funds,1,6,2,0.75,Mobile,Web,17,0.4275741,1,5970.36
TXN_004736,856,1604.16,Credit Card,Network Timeout,3,5,2,0.7142857142857143,Mobile,App,17,0.6070610285714285,1,1604.16
TXN_004737,2065,577.1,Credit Card,Insufficient Funds,1,7,0,1.0,Desktop,App,4,0.5910572500000001,1,577.1
TXN_004738,71,352.67,UPI,Gateway Error,0,10,2,0.8333333333333334,Desktop,App,0,0.861618325,1,352.67
TXN_004739,1293,100.0,Debit Card,Network Timeout,2,10,6,0.625,Mobile,Web,11,0.6272499999999999,0,0.0
TXN_004740,1349,1141.09,UPI,Authentication Failure,1,6,4,0.6,Mobile,App,18,0.549647275,1,1141.09
TXN_004741,305,1490.34,UPI,Network Timeout,1,8,3,0.7272727272727273,Mobile,Web,13,0.7551377863636364,1,1490.34
TXN_004742,1031,1207.57,UPI,Network Timeout,1,9,2,0.8181818181818182,Mobile,App,5,0.8103901659090907,1,1207.57
TXN_004743,1338,101.22,Debit Card,Authentication Failure,1,3,5,0.375,Desktop,Web,14,0.41724694999999995,0,0.0
TXN_004744,817,243.13,Credit Card,Expired Card,2,9,1,0.9,Mobile,App,15,0.361892175,0,0.0
TXN_004745,1127,977.17,Debit Card,Network Timeout,2,7,1,0.875,Mobile,Web,0,0.775057075,1,977.17
TXN_004746,821,2775.04,UPI,Expired Card,1,5,1,0.8333333333333334,Mobile,Web,10,0.38556239999999997,1,2775.04
TXN_004747,193,636.23,Credit Card,Insufficient Funds,2,6,0,1.0,Mobile,App,17,0.520909425,1,636.23
TXN_004748,1777,1592.75,Credit Card,Insufficient Funds,2,9,1,0.9,Mobile,Web,17,0.45851812499999994,1,1592.75
TXN_004749,529,290.75,UPI,Authentication Failure,3,6,5,0.5454545454545454,Mobile,App,13,0.37904585227272725,0,0.0
TXN_004750,2219,785.01,UPI,Bank Decline,1,10,2,0.8333333333333334,Mobile,Web,8,0.540537475,1,785.01
TXN_004751,251,533.93,UPI,Network Timeout,0,3,3,0.5,Mobile,App,22,0.691165175,1,533.93
TXN_004752,1789,1719.99,Credit Card,Bank Decline,1,3,3,0.5,Tablet,App,1,0.338200025,0,0.0
TXN_004753,2589,431.87,UPI,Bank Decline,0,7,1,0.875,Mobile,App,16,0.636420325,1,431.87
TXN_004754,2027,2544.3,UPI,Expired Card,0,10,3,0.7692307692307693,Mobile,App,16,0.4176777115384615,0,0.0
TXN_004755,2464,520.0,UPI,Insufficient Funds,0,7,4,0.6363636363636364,Desktop,App,20,0.44301818181818176,0,0.0
TXN_004756,2842,282.62,Credit Card,Gateway Error,2,5,1,0.8333333333333334,Desktop,App,7,0.72179345,0,0.0
TXN_004757,1404,290.31,UPI,Insufficient Funds,2,10,3,0.7692307692307693,Mobile,App,20,0.3833126865384615,0,0.0
TXN_004758,1168,404.26,Debit Card,Bank Decline,1,5,4,0.5555555555555556,Mobile,Web,1,0.37482268333333335,0,0.0
TXN_004759,2073,894.67,UPI,Authentication Failure,2,7,1,0.875,Desktop,App,10,0.645263325,1,894.67
TXN_004760,2716,408.31,UPI,Network Timeout,2,13,0,1.0,Desktop,App,0,0.851479225,1,408.31
TXN_004761,1097,345.03,Credit Card,Gateway Error,1,6,2,0.75,Desktop,App,15,0.741637425,1,345.03
TXN_004762,2680,1355.39,Net Banking,Authentication Failure,0,12,4,0.75,Mobile,App,22,0.7091115250000001,1,1355.39
TXN_004763,1848,100.0,Net Banking,Bank Decline,1,9,2,0.8181818181818182,Mobile,Web,6,0.533159090909091,0,0.0
TXN_004764,505,471.58,UPI,Insufficient Funds,3,8,3,0.7272727272727273,Desktop,Web,21,0.2876846863636363,0,0.0
TXN_004765,1622,228.75,UPI,Insufficient Funds,1,8,7,0.5333333333333333,Mobile,App,21,0.311928125,0,0.0
TXN_004766,2384,332.01,Credit Card,Gateway Error,0,8,2,0.8,Mobile,App,16,0.8416699750000001,1,332.01
TXN_004767,2473,808.35,UPI,Insufficient Funds,4,5,3,0.625,Tablet,App,10,0.1554791249999999,1,808.35
TXN_004768,2547,564.43,Credit Card,Network Timeout,1,5,0,1.0,Tablet,Web,1,0.921088925,1,564.43
TXN_004769,1388,525.08,UPI,Insufficient Funds,1,9,2,0.8181818181818182,Desktop,Web,2,0.4820963909090909,1,525.08
TXN_004770,2995,1722.63,Credit Card,Insufficient Funds,2,5,2,0.7142857142857143,Mobile,App,11,0.3467648535714285,0,0.0
TXN_004771,2678,657.93,Net Banking,Network Timeout,5,11,2,0.8461538461538461,Mobile,Web,11,0.5485474826923075,0,0.0
TXN_004772,1223,2821.0,UPI,Gateway Error,2,12,2,0.8571428571428571,Mobile,Web,16,0.7297332142857142,1,2821.0
TXN_004773,718,1175.86,Credit Card,Authentication Failure,1,8,1,0.8888888888888888,Desktop,App,9,0.7228936833333334,1,1175.86
TXN_004774,339,306.93,UPI,Authentication Failure,2,10,2,0.8333333333333334,Mobile,App,4,0.621732675,1,306.93
TXN_004775,659,3125.26,UPI,Gateway Error,1,6,1,0.8571428571428571,Mobile,App,12,0.7989725642857143,1,3125.26
TXN_004776,962,830.88,Credit Card,Insufficient Funds,2,7,0,1.0,Mobile,Web,9,0.5204228,0,0.0
TXN_004777,429,2973.21,Wallet,Gateway Error,1,15,0,1.0,Desktop,Web,7,0.8850669750000001,1,2973.21
TXN_004778,899,537.6,Net Banking,Network Timeout,0,4,4,0.5,Desktop,App,21,0.6911559999999999,0,0.0
TXN_004779,139,826.98,Credit Card,Insufficient Funds,1,8,2,0.8,Mobile,App,7,0.47043255,0,0.0
TXN_004780,2990,939.82,Credit Card,Network Timeout,2,2,2,0.5,Desktop,App,7,0.55015045,0,0.0
TXN_004781,542,581.44,UPI,Bank Decline,1,10,1,0.9090909090909091,Mobile,Web,13,0.5865009454545455,1,581.44
TXN_004782,2105,1840.03,Debit Card,Insufficient Funds,1,9,0,1.0,Desktop,App,7,0.5878999250000001,0,0.0
TXN_004783,1256,3121.49,UPI,Authentication Failure,0,13,1,0.9285714285714286,Mobile,App,20,0.8118391321428572,1,3121.49
TXN_004784,2706,106.19,Credit Card,Network Timeout,2,4,1,0.8,Mobile,Web,5,0.7322345250000001,1,106.19
TXN_004785,2483,1276.47,Credit Card,Expired Card,0,7,2,0.7777777777777778,Desktop,App,5,0.42597549166666665,0,0.0
TXN_004786,384,325.19,Credit Card,Authentication Failure,1,5,1,0.8333333333333334,Mobile,App,8,0.6916870249999999,1,325.19
TXN_004787,2608,100.0,UPI,Gateway Error,1,6,2,0.75,Mobile,Web,21,0.74225,1,100.0
TXN_004788,194,1005.88,Credit Card,Gateway Error,1,11,0,1.0,Tablet,App,2,0.8899853000000001,1,1005.88
TXN_004789,2582,1007.69,Credit Card,Bank Decline,1,3,2,0.6,Desktop,App,19,0.39998077499999996,0,0.0
TXN_004790,2566,1146.08,UPI,Gateway Error,1,9,5,0.6428571428571429,Tablet,App,18,0.6753490857142858,1,1146.08
TXN_004791,2764,895.0,UPI,Bank Decline,1,7,1,0.875,Mobile,App,7,0.5652624999999999,0,0.0
TXN_004792,2799,1339.46,Credit Card,Bank Decline,2,7,2,0.7777777777777778,Mobile,App,6,0.43581801666666664,1,1339.46
TXN_004793,2233,410.58,Net Banking,Insufficient Funds,2,8,2,0.8,Mobile,App,12,0.40147355,0,0.0
TXN_004794,1896,821.12,UPI,Insufficient Funds,2,11,3,0.7857142857142857,Mobile,Web,23,0.39187577142857133,1,821.12
TXN_004795,2340,1162.74,UPI,Insufficient Funds,1,4,2,0.6666666666666666,Mobile,App,21,0.38959314999999994,0,0.0
TXN_004796,732,1963.27,UPI,Expired Card,2,6,3,0.6666666666666666,Mobile,Web,10,0.21759182499999996,0,0.0
TXN_004797,2164,688.89,Wallet,Bank Decline,1,10,0,1.0,Mobile,App,14,0.6407777750000001,1,688.89
TXN_004798,2873,560.58,Debit Card,Network Timeout,1,8,5,0.6153846153846154,Mobile,Web,18,0.6903293192307691,0,0.0
TXN_004799,685,636.39,Credit Card,Insufficient Funds,2,11,4,0.7333333333333333,Desktop,App,20,0.3609090249999999,1,636.39
TXN_004800,82,255.99,UPI,Network Timeout,0,10,3,0.7692307692307693,Desktop,App,2,0.8533984865384616,1,255.99
TXN_004801,2882,1231.14,UPI,Network Timeout,0,5,1,0.8333333333333334,Mobile,Web,9,0.8894221499999999,1,1231.14
TXN_004802,2381,207.3,Debit Card,Expired Card,0,5,2,0.7142857142857143,Mobile,App,12,0.39055317857142857,0,0.0
TXN_004803,2605,909.39,Net Banking,Network Timeout,2,7,1,0.875,Mobile,App,4,0.775226525,0,0.0
TXN_004804,2383,711.7,UPI,Bank Decline,1,6,0,1.0,Mobile,App,13,0.6407207500000001,0,0.0
TXN_004805,532,192.33,Wallet,Network Timeout,0,10,2,0.8333333333333334,Tablet,App,4,0.8920191749999999,1,192.33
TXN_004806,1984,201.31,UPI,Insufficient Funds,1,5,1,0.8333333333333334,Desktop,App,5,0.4919967249999999,0,0.0
TXN_004807,221,335.98,UPI,Network Timeout,0,7,1,0.875,Desktop,App,22,0.9166600500000001,1,335.98
TXN_004808,635,505.15,Net Banking,Insufficient Funds,2,5,2,0.7142857142857143,Desktop,App,11,0.34980855357142854,1,505.15
TXN_004809,1770,2174.13,Credit Card,Network Timeout,0,5,2,0.7142857142857143,Mobile,App,0,0.8156361035714285,1,2174.13
TXN_004810,2371,608.75,Debit Card,Network Timeout,2,7,5,0.5833333333333334,Desktop,App,7,0.6009781249999999,0,0.0
TXN_004811,1875,1029.87,Net Banking,Insufficient Funds,0,6,2,0.75,Mobile,App,1,0.509925325,1,1029.87
TXN_004812,3,1832.22,Credit Card,Authentication Failure,1,9,3,0.75,Mobile,App,7,0.6379194500000002,1,1832.22
TXN_004813,1718,1569.53,UPI,Network Timeout,2,4,2,0.6666666666666666,Mobile,Web,10,0.648576175,1,1569.53
TXN_004814,206,661.4,Credit Card,Expired Card,1,7,0,1.0,Tablet,App,3,0.4908465,1,661.4
TXN_004815,1856,378.26,Credit Card,Expired Card,1,11,3,0.7857142857142857,Mobile,Web,16,0.36298292142857136,0,0.0
TXN_004816,40,991.37,Debit Card,Bank Decline,0,10,7,0.5882352941176471,Mobile,App,12,0.4629627514705883,0,0.0
TXN_004817,2107,384.35,Credit Card,Bank Decline,1,5,4,0.5555555555555556,Tablet,App,22,0.3748724583333333,1,384.35
TXN_004818,2999,2840.81,Debit Card,Expired Card,3,9,0,1.0,Desktop,Web,8,0.345397975,0,0.0
TXN_004819,2622,1331.74,Net Banking,Network Timeout,0,7,2,0.7777777777777778,Mobile,Web,8,0.8558373166666666,1,1331.74
TXN_004820,644,786.0,Debit Card,Insufficient Funds,2,5,0,1.0,Desktop,App,3,0.520535,1,786.0
TXN_004821,1531,1002.38,Debit Card,Expired Card,4,9,1,0.9,Desktop,Web,14,0.21999404999999997,0,0.0
TXN_004822,1908,767.11,Credit Card,Expired Card,0,9,1,0.9,Desktop,App,7,0.500582225,1,767.11
TXN_004823,2891,495.39,Credit Card,Bank Decline,1,8,10,0.4444444444444444,Desktop,App,6,0.3079281916666667,1,495.39
TXN_004824,2667,991.17,Wallet,Gateway Error,0,3,1,0.75,Desktop,App,19,0.810022075,0,0.0
TXN_004825,2144,547.68,Credit Card,Bank Decline,3,12,1,0.9230769230769231,Mobile,App,23,0.45497695384615383,1,547.68
TXN_004826,898,3131.76,Debit Card,Network Timeout,1,5,3,0.625,Mobile,App,16,0.6896705999999998,1,3131.76
TXN_004827,1086,382.16,Credit Card,Authentication Failure,1,8,1,0.8888888888888888,Mobile,App,19,0.7248779333333334,1,382.16
TXN_004828,1280,999.28,Credit Card,Gateway Error,1,8,1,0.8888888888888888,Desktop,Web,16,0.8233351333333332,0,0.0
TXN_004829,2609,355.6,Credit Card,Authentication Failure,1,13,2,0.8666666666666667,Tablet,Web,12,0.711611,1,355.6
TXN_004830,2953,352.65,Debit Card,Gateway Error,3,10,2,0.8333333333333334,Mobile,App,11,0.6516183749999999,1,352.65
TXN_004831,2396,159.35,UPI,Insufficient Funds,0,8,2,0.8,Desktop,App,11,0.542101625,1,159.35
TXN_004832,671,924.43,UPI,Insufficient Funds,0,8,0,1.0,Mobile,App,1,0.660188925,0,0.0
TXN_004833,1506,434.43,UPI,Insufficient Funds,0,10,1,0.9090909090909091,Mobile,App,17,0.6068684704545454,1,434.43
TXN_004834,2365,1582.42,UPI,Authentication Failure,1,8,0,1.0,Desktop,Web,11,0.78854395,1,1582.42
TXN_004835,719,925.78,UPI,Network Timeout,1,6,3,0.6666666666666666,Mobile,App,17,0.72018555,0,0.0
TXN_004836,1072,748.88,UPI,Bank Decline,3,12,2,0.8571428571428571,Desktop,App,23,0.4149135142857142,0,0.0
TXN_004837,1956,215.21,Net Banking,Network Timeout,1,7,0,1.0,Desktop,Web,21,0.9219619749999999,1,215.21
TXN_004838,1160,1062.02,Wallet,Authentication Failure,0,10,3,0.7692307692307693,Desktop,App,7,0.7213834115384615,1,1062.02
TXN_004839,250,391.62,Credit Card,Gateway Error,3,12,1,0.9230769230769231,Mobile,Web,2,0.7053671038461538,1,391.62
TXN_004840,2362,211.4,UPI,Insufficient Funds,2,6,4,0.6,Desktop,Web,13,0.28197149999999993,0,0.0
TXN_004841,1893,938.62,UPI,Insufficient Funds,0,7,2,0.7777777777777778,Desktop,App,2,0.5268201166666666,1,938.62
TXN_004842,1854,243.07,Credit Card,Network Timeout,1,6,2,0.75,Tablet,Web,3,0.771892325,1,243.07
TXN_004843,2855,124.85,UPI,Network Timeout,2,9,1,0.9,Mobile,Web,1,0.7921878749999999,1,124.85
TXN_004844,1504,1877.52,UPI,Bank Decline,4,6,0,1.0,Mobile,Web,13,0.4278062,0,0.0
TXN_004845,2533,424.71,UPI,Authentication Failure,1,7,2,0.7777777777777778,Desktop,App,17,0.6581048916666667,1,424.71
TXN_004846,1235,164.75,Credit Card,Authentication Failure,1,4,1,0.8,Desktop,App,8,0.6720881250000001,0,0.0
TXN_004847,44,307.95,UPI,Network Timeout,2,2,4,0.3333333333333333,Desktop,App,1,0.45173012500000004,0,0.0
TXN_004848,2619,373.59,UPI,Insufficient Funds,1,6,2,0.75,Desktop,App,21,0.441566025,0,0.0
TXN_004849,583,1661.34,Net Banking,Network Timeout,0,10,1,0.9090909090909091,Mobile,App,4,0.9338011954545453,1,1661.34
TXN_004850,1289,175.85,Debit Card,Insufficient Funds,1,8,1,0.8888888888888888,Desktop,App,2,0.5253937083333332,1,175.85
TXN_004851,2943,227.89,UPI,Insufficient Funds,1,15,2,0.8823529411764706,Mobile,App,14,0.5213420397058822,1,227.89
TXN_004852,220,1457.27,UPI,Network Timeout,0,5,1,0.8333333333333334,Mobile,App,5,0.8888568249999999,1,1457.27
TXN_004853,1926,464.15,Credit Card,Network Timeout,1,5,2,0.7142857142857143,Desktop,Web,15,0.7499110535714284,0,0.0
TXN_004854,2973,798.2,UPI,Expired Card,4,7,1,0.875,Mobile,App,2,0.20550449999999995,0,0.0
TXN_004855,2449,449.11,Credit Card,Authentication Failure,3,8,1,0.8888888888888888,Desktop,App,8,0.5847105583333333,1,449.11
TXN_004856,2775,3349.13,UPI,Network Timeout,1,6,3,0.6666666666666666,Mobile,Web,21,0.714127175,0,0.0
TXN_004857,991,237.04,UPI,Gateway Error,0,3,3,0.5,Mobile,App,20,0.6619074,1,237.04
TXN_004858,2947,833.55,UPI,Insufficient Funds,2,7,2,0.7777777777777778,Desktop,Web,6,0.3870827916666666,1,833.55
TXN_004859,1813,2213.58,UPI,Bank Decline,0,11,3,0.7857142857142857,Desktop,App,21,0.5783946214285713,0,0.0
TXN_004860,858,492.75,Net Banking,Expired Card,1,6,0,1.0,Desktop,App,10,0.49126812500000006,0,0.0
TXN_004861,804,363.94,Debit Card,Network Timeout,2,6,1,0.8571428571428571,Desktop,App,12,0.7658758642857141,1,363.94
TXN_004862,490,1228.66,Net Banking,Authentication Failure,1,7,1,0.875,Mobile,Web,6,0.71442835,1,1228.66
TXN_004863,1781,1485.12,Credit Card,Gateway Error,3,11,2,0.8461538461538461,Desktop,App,16,0.6564795076923076,1,1485.12
TXN_004864,1494,350.75,Credit Card,Insufficient Funds,2,9,1,0.9,Mobile,App,3,0.46162312499999997,1,350.75
TXN_004865,2986,2142.56,UPI,Bank Decline,1,7,1,0.875,Mobile,Web,20,0.5621436,0,0.0
TXN_004866,2892,692.96,Credit Card,Insufficient Funds,4,16,2,0.8888888888888888,Desktop,App,10,0.3141009333333332,0,0.0
TXN_004867,1706,999.25,Net Banking,Network Timeout,2,8,3,0.7272727272727273,Desktop,Web,17,0.6863655113636364,1,999.25
TXN_004868,2315,2187.74,UPI,Insufficient Funds,0,8,3,0.7272727272727273,Tablet,App,19,0.49339428636363636,1,2187.74
TXN_004869,54,1230.31,UPI,Expired Card,0,7,3,0.7,Desktop,Web,16,0.379424225,0,0.0
TXN_004870,2576,665.01,UPI,Network Timeout,0,4,0,1.0,Mobile,App,8,0.95,1,665.01
TXN_004871,616,388.67,Debit Card,Network Timeout,1,8,3,0.7272727272727273,Mobile,Web,19,0.7578919613636363,1,388.67
TXN_004872,1083,5806.91,Credit Card,Network Timeout,1,10,4,0.7142857142857143,Desktop,App,8,0.7365541535714284,1,5806.91
TXN_004873,1849,353.82,Net Banking,Network Timeout,0,8,2,0.8,Mobile,App,18,0.8716154500000001,1,353.82
TXN_004874,955,857.91,UPI,Network Timeout,0,6,3,0.6666666666666666,Tablet,App,20,0.790355225,1,857.91
TXN_004875,2434,1000.24,Net Banking,Authentication Failure,0,12,2,0.8571428571428571,Mobile,Web,5,0.7742851142857142,0,0.0
TXN_004876,1630,1038.83,UPI,Gateway Error,2,11,2,0.8461538461538461,Desktop,App,20,0.7275952326923076,1,1038.83
TXN_004877,2782,3649.75,UPI,Bank Decline,2,14,5,0.7368421052631579,Mobile,App,1,0.40548088815789474,0,0.0
TXN_004878,2764,690.94,UPI,Expired Card,2,7,1,0.875,Mobile,App,23,0.34577264999999996,0,0.0
TXN_004879,650,616.43,UPI,Gateway Error,0,8,2,0.8,Mobile,Web,0,0.840958925,1,616.43
TXN_004880,2348,2302.67,UPI,Bank Decline,2,13,2,0.8666666666666667,Mobile,App,0,0.486743325,1,2302.67
TXN_004881,395,596.63,Credit Card,Network Timeout,2,10,1,0.9090909090909091,Desktop,App,19,0.7964629704545453,1,596.63
TXN_004882,1360,1340.53,Debit Card,Gateway Error,2,8,2,0.8,Tablet,App,7,0.6991486750000001,1,1340.53
TXN_004883,2641,777.06,Net Banking,Gateway Error,0,12,5,0.7058823529411765,Mobile,App,13,0.7840867617647059,1,777.06
TXN_004884,2562,1389.61,Credit Card,Network Timeout,1,8,2,0.8,Desktop,App,5,0.799025975,1,1389.61
TXN_004885,2444,1188.39,UPI,Authentication Failure,1,8,4,0.6666666666666666,Mobile,App,23,0.589529025,1,1188.39
TXN_004886,371,481.79,UPI,Expired Card,1,9,1,0.9,Desktop,App,13,0.431295525,1,481.79
TXN_004887,858,152.14,Credit Card,Expired Card,0,6,0,1.0,Mobile,App,9,0.5621196500000001,1,152.14
TXN_004888,791,174.32,Debit Card,Gateway Error,1,11,4,0.7333333333333333,Mobile,App,5,0.7320641999999999,0,0.0
TXN_004889,658,152.58,Credit Card,Authentication Failure,0,11,0,1.0,Mobile,App,10,0.86211855,1,152.58
TXN_004890,2784,618.34,Credit Card,Bank Decline,0,5,2,0.7142857142857143,Mobile,App,21,0.5395255785714286,1,618.34
TXN_004891,1393,101.28,UPI,Gateway Error,1,8,1,0.8888888888888888,Mobile,App,13,0.8255801333333332,1,101.28
TXN_004892,384,585.23,UPI,Network Timeout,2,5,1,0.8333333333333334,Mobile,App,20,0.7510369249999999,1,585.23
TXN_004893,2110,740.27,Credit Card,Authentication Failure,3,7,4,0.6363636363636364,Tablet,App,22,0.4324675068181818,0,0.0
TXN_004894,2553,1319.46,Credit Card,Authentication Failure,2,7,1,0.875,Desktop,App,1,0.64420135,1,1319.46
TXN_004895,239,995.76,UPI,Gateway Error,1,9,1,0.9,Mobile,App,17,0.8300106,1,995.76
TXN_004896,195,1368.55,UPI,Gateway Error,0,6,5,0.5454545454545454,Desktop,Web,18,0.6863513522727273,0,0.0
TXN_004897,2726,926.23,Net Banking,Expired Card,3,11,6,0.6470588235294118,Mobile,App,9,0.13841971911764706,0,0.0
TXN_004898,2109,513.46,Credit Card,Bank Decline,1,6,3,0.6666666666666666,Mobile,Web,21,0.44121635,0,0.0
TXN_004899,1153,611.07,Debit Card,Expired Card,1,7,1,0.875,Desktop,App,22,0.415972325,1,611.07
TXN_004900,2733,336.53,UPI,Authentication Failure,2,10,2,0.8333333333333334,Mobile,Web,15,0.6216586749999999,1,336.53
TXN_004901,2016,798.29,Credit Card,Authentication Failure,0,5,2,0.7142857142857143,Tablet,App,0,0.6890757035714286,1,798.29
TXN_004902,156,187.29,UPI,Network Timeout,2,9,0,1.0,Mobile,Web,18,0.8520317749999999,1,187.29
TXN_004903,923,1560.6,UPI,Bank Decline,3,4,3,0.5714285714285714,Mobile,App,6,0.24145564285714283,0,0.0
TXN_004904,2916,309.43,UPI,Network Timeout,1,8,1,0.8888888888888888,Desktop,Web,14,0.8550597583333333,1,309.43
TXN_004905,2951,752.26,Credit Card,Insufficient Funds,0,8,3,0.7272727272727273,Mobile,Web,12,0.49698298636363636,0,0.0
TXN_004906,1610,860.22,UPI,Expired Card,1,7,4,0.6363636363636364,Mobile,App,5,0.27216763181818177,1,860.22
TXN_004907,975,1686.11,UPI,Gateway Error,0,12,2,0.8571428571428571,Mobile,App,8,0.8725704392857142,1,1686.11
TXN_004908,1231,173.31,Credit Card,Gateway Error,1,10,3,0.7692307692307693,Desktop,App,12,0.7536051865384614,1,173.31
TXN_004909,2436,512.67,UPI,Bank Decline,1,3,1,0.75,Mobile,Web,15,0.49121832500000007,0,0.0
